contract_id,shared_address_flag,extracted_companies,extracted_locations
IE_6557e32db30494d023febb7ffd55cfbec8c9824213d85046bf7171a4cde9f236_1,1,"['Studio Development', 'eTenders']","['Kerry', 'Tubrid Ardfert Co.']"
EU_2ab9f501dca5e1b4cf6caeb5afee1e3ed918a768cb4fc515f51ee59a90148088_1,1,"['Direct Marketing Services', 'Tourism Ireland', 'eTenders']","['London', 'Ireland', 'Great Britain']"
EU_f96e52c145f9d10d930da6aec029966d172362ecddedc215968e971c28310307_1,0,['Dublin City Council'],[]
IE_972258ff5b1c5a7c16705b826dfee36d6b70e0c2c7a7025013a1ae88ddb33856_1,0,"['eTenders', 'FSAI']",[]
EU_77754e083d6cd31ebc9eca4fecfe00c387aa0c76ef4fa13d621728c1217deec2_1,0,"['DCU', 'Dublin City University', 'byDCU']",['theDublin']
IE_b841024fcb04351b89278cbb97ce52bcc0cf4533897330a62dee01697d28144b_1,1,['First Direct'],['Dublin']
EU_d2ae9f6a735c9dcfdfa506a109d0d757c794514be3e0b1fca0c6e5a796d95d85_1,0,[],[]
IE_20d7e8fbe5f142310ae5f676a3ef6300d4825f5cb4394da5a7c1d8891332a822_1,0,['IDA Ireland'],[]
IE_f2778176394f3a580de9e402a745bc38850eed0fa7de008f901cd7cac4561249_1,0,[],[]
IE_12d8ff1f0b8458cd8cf650ff08c9cc5cc469ad96cabb0c080d5cf5278f0c528b_1,0,[],[]
EU_f4a07bfe645a7051f92d34cb0329c03051d839e53333dd759bdd5a296eb48364_1,1,"['eTenders', 'Limerick City Council', 'Tenderers', 'The Office of Regeneration', 'the Office of Regeneration']",['Kings Island']
IE_25f31424735d21a12b7841c94d5f562cfe7f807a141d42ed3c21bceffc26d420_1,0,"['MCSE', 'The Department of Communications, Energy & Natural Resources', 'DAFM', 'DCENR', 'Departments', 'The Department of Agriculture, Food and the Marine']",[]
IE_e30f8506da7e08267c57eb1ad87390994afa29a51d57bcc17ae2cacff66cafc9_1,0,['NW3436 Design & Supply'],[]
EU_83d4ccd49d7641685c46cfd5a0621f945ed5be9b94dbf7ade3e89e67f06ebb45_1,0,"['TV Production Equipment', 'eTenders']",[]
EU_43251c10063df045a5d571630ea1f6047f808613fc6ddf0e8485cef27bf3f3ad_1,0,[],[]
IE_cdbc02606cbea784d9357e3a61573e736e9f5d9d3c1db0a05bdb9abe51791e95_1,0,"['eTenders', 'DIT']",[]
IE_f2edad41bfa18bff3ec144e986ed9b9cb745cc8527a8f17d7a3dfe1b989c1eaa_1,0,"['Teagasc', 'eTenders', 'Affymetrix']",[]
IE_cb26df1a4eddba7f33626f04556c75ef95490efd25157518274ba2bb9bc5f73a_1,0,"['Rath, Birr Co. OffalyNOTE', 'eTenders']",[]
IE_57a1ecae5ad564879034aededcdc7927b4a4a43817985a96adb2964bc79b13af_1,0,"['eTenders', ""Monaghan county Council's"", 'Works']",[]
IE_acdbccf629244ed63a9fe1b3a31fc27b3fca2b72fb7b262c8c255f3ef3d564ff_1,1,['eTenders'],"['the River Boyne', 'Co Louth']"
IE_f2de2564dda8075a78af816cd8c0d156a43a21bd2f46a84e8797b3b33e034142_1,1,"['eTenders', 'Design Team']",['Castlebar']
IE_784e1a6384ebb7dc005f2ddd2640f6760adf7765e97708f4ad04f83f792a9624_1,0,['Offaly County Council'],['Co. Offaly.-9.6']
IE_d36e378a515832466246be6bde2feb8c6787b22149afe197fbf58795c5532d01_1,0,"['Bord Gáis Éireann', 'Energy Business', 'McCann Fitzgerald/ Allen & Overy']",[]
IE_8c760a94e8b0a1b021a8e5e3f1b8ef2c7d746f03eb3f5dfae75a1b05f69c889b_1,1,"['eTenders', 'House']","['Ballavaum', 'Co. MayoNOTE', 'Inishturk Island']"
IE_8749b6612c230175c6ab1ec8d350f61edec091ec9b327e0b112874a8fff9c42a_1,0,['eTenders'],[]
IE_3c5576386cb37fc4c38a694182ee6e3e3ac5b3e8f4077c1c28f1c26b6e3592f2_1,0,['Sarstedt Ltd'],[]
IE_49f3b685083bc4684907010175edfc5bf33cda5dc257f58f2e5689e2d9baa1d4_1,0,[],[]
IE_ac77a9015121b05b190dcb9e8f3a7125a92f0afe569599b042ea7e52902309ed_1,0,['eTenders'],[]
IE_1985f534d7046376d6bd8699e73f5236bcffa4a270494c509de2d7be755642bc_1,0,['eTenders'],[]
IE_b9ca37054960a5e09ea32c19c417a68214fa9a6e963b70040fe3f9c53a7f7ce4_1,0,[],[]
IE_38d803fee671b803bbb17955dfa1789ebdee2012a2ab06045c49ae50acdfaed5_1,1,"['the Cork Water Supply Scheme', 'eTenders', 'Cork County Council']","['Mount Emla', 'Chetwynd', 'Ballincollig', 'Mt Emla']"
IE_a02e2c17450e9779fe84c17d150dcea1a72bdf75ab2efc085054cef380390fd2_1,0,['eTenders'],[]
IE_52c1dd5dee971dce0fdf81af22cd7452b1187a0d1b38b92c4fa7b256c5f081ef_1,1,[],['Co. Cork']
IE_2e67fd1cbc8234084fdcda1993fc8689c8826198609baca503cfb44b664c7572_1,0,['National Library of Ireland Collection Management Services Framework'],[]
IE_44c89ef41974820f45c7b0b2e79ad2df156e9677b99b3f68caa67fd2efffc361_1,0,"['The Royal Irish Academy', 'Academy']",[]
IE_d67720c2d09d0b81372a11e08a75bea61e34ba3f42750cad30fd87f2301b1995_1,1,"['Bytes Software Solutions', 'HSE', 'Microsoft']","['UK', 'Surrey', 'Ewell']"
IE_fc3ff475880909789ceddc52c075289f8129869a6090b6a625f80c36da4dc7ec_1,0,[],[]
IE_66493b60414adea07c9e60145983e5fcfc36626a336996af8f7c67f8f35d133a_1,0,[],[]
IE_3578d027900e18d0a0f6d7484168dd2f11ad00d2f307e7ded02543b3296aa2d6_1,1,"[""the European Union's"", 'the Special EU Programmes Body', 'Marine Scotland', 'the INTERREG IVA Cross-border Programme', 'Public Contracts Scotland', 'European Regional Development Fund']","['Strachur Bay', 'Upper Loch Fyne', 'Argyll']"
IE_fdd923ba3714e4518c23554ad42deb92cbaeae25a145aa1c24c1f5db246d95b3_1,0,[],[]
IE_718780238926bcf2e892b17dbf352b1ed89187002b4e3324515045b9942ae15d_1,0,['the Irish Medicines Board'],[]
IE_f022a01c6c4c3b737b5bc2c6a32f41663798ae02930fee740844103e1b30544f_1,0,"['eTenders', 'Llyods']",[]
IE_6cabed67d94c3579cc213c65ace4333dd63b59480eaa22c1377c0cff1e0e4043_1,0,"['the Rural Development Programme for Ireland 2007', 'eTenders', 'the Westmeath Community Development LEADER Programme', 'All Weather', ""Engineer's"", 'Engineer']",[]
IE_f95ca969233c6eebf030d0aa57741dd0c87e0b65fd3b8b51be9404e5d031b5e5_1,0,[],[]
IE_7701d1ecf9e74238e9710cfa35adc18ce14413cf5c4c17b58ee2d5fd33d456e0_1,0,['eTenders'],[]
IE_546fddd13537ffde55b820dff2a2750fe8834ab625c4c69fff3d1cd03d16e1fb_1,1,[],['Kilkenny']
IE_52ccc40fced8bd73abad9fb02ba48b89006fc29abccb7451f29e39775ef04bbf_1,0,"['TCD', 'eTenders']",[]
IE_40b2e0fd42cf69203e153bc21bc7867783be2895138c9e90116b3fddee5206c0_1,0,"['Six Sigma', 'HETAC', 'eTenders', 'Positive2Work']",[]
IE_40cd5e68c60e987c9a21e56103bc0f17b7b36e7275acf4e635b64187c2b21e23_1,1,['eTenders'],"['River', 'Arklow']"
IE_ee42707f45c7b48cfe4f957a81712acdcf1269aa792f7ad514b899666d1b5d82_1,0,[],[]
IE_1d832ac18b2ab870dee08373ab634cc8875dc2de2bb5e681c1ebc0d685bd6df2_1,0,['The Directorate of Engineering'],[]
IE_6b44aae914e4fca67b609a0db2b6ec8c3f82a6090d9106edde75846cacad0e24_1,1,"['eTenders', 'Clare Local Sports Partnership Company Limited']",['Ennis']
IE_39a064dcdf56004884c5eba8d0a15c95ae9768a5d376a5442eba396ea621d675_1,0,['eTenders'],[]
IE_b95c04b26cf9bf6de3df7a9107f5fac31b5ed9ea6758f227a5f365d203632971_1,0,[],[]
IE_30b3d43c8d5a88b49c9085f589b0c07290dd5b8182a22c0817c938238da8c174_1,0,['Burren Ecological Building Solutions'],[]
IE_eced5bf42ca833f2727c8f6ceada691fec18c223135a0009095efbe9c2913da6_1,0,['eTenders'],[]
IE_fd33d219087bc7fa58275210d605c55383dc9a00cdb395b3dff09fb697b7899c_1,0,['Oracle'],[]
IE_a483408bca76fcd2b5b8c2203c3508439dd7d663767dea587f7a092623b52e2c_1,1,"['eTenders', 'the School Board of Management', 'Building Services', 'SN Bhride']","['Galway', 'Lackagh']"
IE_dca51db3c31bcecbdb19dd6e9c8608747a8a1ba1559391bd680a0dbad11aa0fa_1,0,[],[]
IE_15d8d5ae49cabc305a6f376f2dc2583a7335a382e8a0825b1841072cf62ed352_1,0,[],[]
IE_621766ad23b192e915067add3aa9869cadbe8f706d84d44ff4e0c9610dace751_1,0,"['An Garda Síochána', 'eTenders', 'the Garda Fingerprint Section']",[]
IE_c0a7e64769b906b3ce562f8bf68a709d5b6a126cde5586c2308ca0738952233e_1,0,['eTenders'],[]
IE_9ecd9386f81bd13e85b0e647092606acced0295fd5906e275bcc4b45b33a5418_1,0,['an Institute of Pharmacy Managing Body'],[]
IE_45548ffb137321cab389c4f3b11ada3be05d9418b1ae66e31969e3c3c687f591_1,0,['eTenders'],[]
IE_f3a146524fcd142f6518b849cc4cef65995b721f9a41b9938f97cdc9e61b0526_1,0,['OaC.'],[]
IE_38af1e9c53619dc0525aa70482dd36eccb4a3e039b90d282f9e411070c34542a_1,1,['eTenders'],"['Borris-in-ossory', 'Co Laois', 'Borris-in-ossory Development Association']"
IE_81654615c9eb2ceb6cb4c2f3e0ef0ca3aa8280c3104cf87d85d73c87af25e088_1,0,[],[]
IE_d72be1c311a4f343786786ffb96acfdc69dcd4b5eaad8cca63745839fe5c4fbf_1,0,"['Skillnets', 'Skillnets Ltd.', 'Microsoft', 'the Finuas Networks Programme', 'SFA', 'the Training Networks Programme', 'Finuas', 'TNP', 'the National Training Fund', 'Chambers Ireland', 'IBEC', 'ICTU', 'the Department of Education and Skills', 'CIF']",[]
IE_34bd58fff7099a640fd1f00a42c18736e6060526d1ab1af908deb12e8a37d53a_1,0,[],[]
IE_7cffc8f59c0522ea154146055478422ebe24944ecb82e1ff242beea84175458e_1,0,[],[]
IE_3771de6df81532004392e4d3d771042625c03cfe19c614e44f0c289908131b04_1,0,"['eTenders', 'Cork City Council']",[]
IE_fdae01e673e572d764d2f10610b0d4cf6e6ff301ec433ef2d26f7492eb04eb18_1,0,[],[]
IE_cc2f667bce275e25f6a982d158bb57eca89b5eba5de5c4eb75602bd731fba0a7_1,0,[],[]
IE_67b199a0ad1d55966ffba687f2dca6f1bef0b8969e27586590a2386dfb1ea7b0_1,1,"['GMIT Castlebar Campus', 'GMIT']",['Castlebar Co Mayo']
IE_aedccfa35cf01b38f76222a0c787f5228b5c802596f0455f33d1a05e58e292a7_1,0,['the University of Limerick'],[]
IE_36fb935343a5e1e70b4aac90da5689c75326f55003fd86d5503213c70c34e20e_1,1,"['The Department of Agriculture, Food and the Marine']",['the Aran Islands']
IE_33460a781e0eb635c7fd2a26ccb551ee9dd2f23ffb045fdfd56e01d04e8f5a3e_1,0,['A Therapy Centre'],[]
IE_64346c60f2af5ff765a375ba5d585d78f6b536aec7bb20ff3e065bc2fd9a2902_1,1,"['eTenders', 'Enterprise Ireland']",['dublin']
IE_4ea4919d8e3771ca160d04f553c059f4ff48d8fd067fc7017b876f9808b8b2f6_1,0,['eTenders'],[]
IE_2fe3f390470001f66ad152d924bdc86580f68a4989322c3bc16c04eda221b812_1,0,[],[]
IE_2b131e81689fb81e7265381a2d00fa011b7504b751d00ca5af1e441daa4d91a0_1,1,['eTenders'],['County Louth']
IE_2620726c6ac883d75006ff90bb569b2495e362abc2f1bd30441dfccdb030d134_1,0,[],[]
IE_9d4cc72780cd93fbe8ec56be49b98ad9e7cc027a0c2fdca79ddd96b4293d9cbc_1,0,['NCTE'],[]
IE_2db4a545d796c0dcc61bfd0bcdbba2d9460ff9a965698743956734f7f16b6311_1,0,['EPA'],[]
IE_a84ea62280ca26121093255f76528b4d9284e206b4c5bd0425e41372c9fd97b7_1,1,['St Peters College'],"['Dunboyne', 'Co Meath']"
IE_37a8f70ae782a440c534df1cfaa6c70c649ca77e68006b12a9524737b08bdff4_1,0,['eTenders'],[]
IE_b33d60defd660d82d194bdcc53338bba5382a8f2b98bb84242edc06259385bfa_1,1,"['eTenders', 'St Johns National School']","['Cratloe', 'Co. Clare']"
IE_a98828d06afc0a9a24aa4ee74356a78e3be88dc0121e0e2db57b20a0efd91f51_1,1,[],"['Daingean', 'County Kerry', 'West Kerry']"
IE_792b59e5f28b6189443056633442c45789bbf77920e2290ca37db1f7aac814f9_1,0,[],[]
IE_09a3f5e17b90fc1c8b83ab08894da15378febbe43e91b201c63adf4553b95fb4_1,0,['Healthcare'],[]
IE_f78ae0224334a9cc96e3b834665274e0ffa6ba1c433102ac1a06c0e7ab7055c1_1,0,[],[]
IE_6c8bf66add4526b3fee907d2989978662820490b8c0b8824be8eb7774395bcd4_1,0,['DCYA'],[]
IE_4c01039939252285fea52fa2c6c505a06730763cf32deed6b2934efef0404813_1,0,[],[]
IE_4219f6f830d8f0b035fa93480d70dcf2deed67f2ddd062a2cc62279df0dd050d_1,0,[],[]
IE_d8486f8114bd351d34c492ff696d77b9818dc85bc4ab07d8680fe98e09ad8ed1_1,0,[],[]
IE_74959420f256b39311c72579e9bff2bd4ab6652fed1e6ec04ff89ce7f3353b16_1,0,[],[]
IE_4e07c9595d48c389c17c614e1ab91e2003d29d8cdba25d67fd4b37eee3e8b0d5_1,1,"['Iarnród Éireann', 'eTenders', 'Procurement Dept']","['Dublin', 'Inchicore']"
IE_94c0024cb8b887447643bd55ab408c08fc43d4ad36947b96c384f446937a379a_1,0,"['Architectural Services', 'IBRC', 'Bank']",[]
IE_60dc0731cfcf146a3aac6bf5aa9d6c490edec7466ea420f2178159a67688efdb_1,0,['HRB'],[]
IE_a1db857ece39ad30c33648b289531f1aa92f10b932b5c2d33097aa11fdee52d2_1,0,['Sawmill'],[]
IE_0023534280277183204119c76e56ece4a935d2a53c81f9bd1b4e75f554bd2014_1,0,[],[]
IE_7d8dce6abdd4c909c3e69c842ae19b3bbf9fc3941a95532511533c0f7fa96b3e_1,0,['EPA'],[]
IE_846fefeec6333b099716906131e4cc7aed499a4da097c270a3737640084714da_1,0,[],[]
IE_fea8b9a31b8e74c2222f04da8f25c4987269f31844fb2d83c73842db4f423a88_1,0,"['eTenders', 'WITNOTE']",[]
IE_5759d090435ddf4671bb09c9b563094f85d5985610d43f910d31944ab404c7c5_1,0,['Avoca Tours'],[]
IE_b5f5906ddac279992d51ae5f3f342f01fce6cc7f5e0471516a665be0a49986ff_1,1,"['Dublin City Council', 'eTenders']","['Dublin City’s', 'North West']"
IE_fd562160150c0c7145c74a979515801a73aea6bc2f532fb81187f262e87688ad_1,0,['Lyle Bailie International'],[]
IE_62667319367e97ce0740f8cbfab483bbcf392f819c6ceb5c7cf705673e1e8b93_1,0,['Dublin City University'],[]
IE_6f4bdd31834be6e04d12d2e875f6e8dd287dbc5035086a98e184c8fd95069c8d_1,1,['eTenders'],"['Beach', 'Dollymount Strand']"
IE_8033896e22c7cdc3b23ff305e3ec3336c082083dbd51b618896627c251a45d05_1,1,"['eTenders', 'Department of Education', 'Scoil Naomh Molaise', 'the Prefab Rental Replacement Scheme', 'Department of Education and Skills']","['Co. Sligo', 'Grange']"
IE_900e0d7c34629f5a9db55cc2daf254a35b434650ad38aacebe98fc62aa5dfa51_1,1,['eTenders'],"['Ireland', 'Cannes']"
IE_ab74e2a3fef5d765e11902fe4f2584715c81a6375c4c286ca5138a7ebfda8a33_1,1,['eTenders'],"['Four Mile House', 'County RoscommonNOTE']"
IE_838ebec588a4a543e738a93c1169002f6e1c533cca966db9f49799d4d41bd441_1,1,[],['County']
IE_f6f02e5a17254b3641db6fce8ed431c4fa8e9b5704ed656875b881fb6829ae9b_1,0,[],[]
IE_888ef2f7ba7e5257163c56979dbaf5cddf0b114b6007413f170aaff88c24ca7c_1,0,['Carrick-on-Shannon'],[]
IE_48710e24131d946189351f02952513c8aae9221b58b2f0e9ca74d0f0721f01c3_1,0,[],[]
IE_89ef94f152ed42a84a32755e8d33f2a82e691fdb02be3daf15984bddc1e691a6_1,0,['eTenders'],[]
IE_d3781590008e1cee16923b178b4ae15ea36541ca31f13a0bfd11a752a333b0e4_1,0,"['OJEU', 'the Department of Social Protection']",[]
IE_b56ff39592a522814aa6e1d9317966a4193509e64e5ba2a2e5a6fc12f259a09f_1,0,"['eTenders', 'Cavan Institute']",[]
IE_dafd231530ed92fe0bbec31da5911f0fd526bcdc4c563098d08f3a5502e57d3c_1,0,['eTenders'],[]
IE_a951688577059c668b2b0db39b4d7d23dca28e7d150f9a0774c34a176dba9855_1,0,[],[]
IE_1ccb2ece1cdda62b8bd0780161d814c20be522c3873a82f0af65fa242ea2c75a_1,0,[],[]
IE_da29d6c9853d1ad0cf0fb7e07b99349da4487a836f6c28d2242bc5a8bf7d09a7_1,0,"['Luas Broombridge', 'RPA', 'Luas Operations']",[]
EU_40b8211e5fb4762db5f41efece3acfbb1a7e27f597c182cd393053697a67162b_1,1,[],"['the Irish Sea', 'Long Sea Outfall Tunnel', 'Dublin Bay']"
EU_767b9b8af1bf3704542a08354016bb780fc444ae1e16833f40a2fd955f88e3d1_1,0,['eTenders'],[]
EU_2ee195905714767ed998baec5ad5a35c2264b9ce26e2f3c664a6ebdcaf9165ef_1,0,['eTenders'],[]
IE_9a93dacf8f6268b1c33c6a5d0207f4a683dcc3042464cad9103198a7bbe2333e_1,0,[],[]
IE_20b4806ad0cc7c59ecd06580bd6c2d50059fe54a2c4f55ef7ad9084948cad870_1,0,"['eTenders', 'IT Sligo', 'Institute']",[]
IE_354812b7b3790eadb79503f3cd5c3ee7cc6da457ec15a268f1ccfe0ee82d7e91_1,0,"['Marquee Services', 'ITT']",[]
IE_c0576020ac536c8bba0a262521bb90441a21495a822ec96198a57d6c84383d9d_1,0,[],[]
IE_f73a02de538e73de6ba1ce438082437c56e0969829ba5e0d9cf73931e689ce66_1,1,"['the Sea-Fisheries Protection Authority', 'National Reference Laboratory', 'The Marine Institute', 'NRL', 'SFPA']",['Ireland']
IE_ef82a9cada4a203a0bc339a68554edc9e0a2012b23c73f3ba51d1a96fc2c1533_1,1,"['eTenders', 'Currahchase']","['Co. LimerickNOTE', 'Kilcornan']"
IE_11a9a11744f49fc63e5b4e063b236ab8d9849d1ad6a6672a5bdf34355a0ba397_1,0,"['Cummins', 'Iarnród Éireann', 'eTenders']",[]
IE_783a335fff715cb2bdf9be8079cb32e2ea8f69039e8be5c10cde68c9190898b5_1,0,"['HRB', 'SPSS', 'eTenders', 'the Department of Health', 'The Health Research Board']",[]
IE_3e5baa28fbbdc5a1184ef0b6a77f022aeabae86b4be5d1a7d3d5d6011e76dcb3_1,0,"['Mobile Lithotripsy Service', 'the Mercy University Hospital']",[]
IE_4a8aa889a6da9082f9f9061420d76bab8066987688e79fec5304cdfc945a7ae0_1,0,"['Fáilte Ireland', 'eTenders', 'Desk Research']",[]
IE_dab81a0cbeddf4bcf52cd66291a8fc4c1befd91039dffd9ad458b38a20cee2ca_1,0,[],[]
IE_3e4c18b829cd20617d48b4858383761357c4cf93787dfea834939865435c2532_1,0,['The Resource Use Unit'],[]
IE_d36b32e4c0e2cfdbda941badbfd7755d1e16d1d57b36b47cab6551c849d4574c_1,1,['eTenders'],"['Lifford', 'Co. DonegalNOTE']"
IE_77170c897bb8c78d907e855d1884f9cf18d0088bd31d0552446c0f73ba2abb82_1,1,"['Ceannáras TG4', 'eTenders', 'Cuirfidh TG4']","['díreach an deimhniú mar atá', 'ann clúdach cuí árachais', 'sonraithe', 'léiriú', 'Beidh cóip den árachas']"
IE_a820bf98481565fb1c330d43bcabcf271121a4d471a5d9f34659e79b5452a7ca_1,0,[],[]
IE_664c560c6667a0b6bc2d4113bb547ad80617b082bef75e1f307b2736ef1dfe0d_1,0,[],[]
IE_71be5640c0a1cc9116c8830623d6d460cbc1857bcad04bd7625c16e4010ba7ef_1,1,"['An Garda Síochána', 'Technical Bureau Equipment Stores', 'eTenders']",['Dublin']
IE_2b9f3d406f85a192a1785789958d478417ef17ad3a923569e99c76d3d2cab06a_1,0,['eTenders'],[]
IE_4d3aa8296e1cfff0235813caf9cb9a3d38cd83f0fd3c0984b9304a54aff34f92_1,0,['eTenders'],[]
IE_55aba72e0d6b8877ea5034459ca565b0a421da522304a81bbe51d38a6d2bc1a3_1,0,['Kilkenny Borough Council'],[]
IE_8d454bbbee92d352b182e8b97f914331b3924fd4dcb20246b6ca190328bf9621_1,1,['eTenders'],['Ireland']
IE_e4409e7cf198d5af2475794252f1f39dedfeaa9caf8d60f6033cdce70c3b347d_1,0,"['eTenders', 'UCC']",[]
IE_d3363ee505f1583c9462f58668721c7329ef89207950dccf4b0afced411986ca_1,0,[],[]
IE_35c33861e3d2a6a9d97c9b79654934e26227929fb31365e32114d4b3510ae1a5_1,0,[],[]
IE_d412e7e3bd9fc1ba6d02d288fcda3362b99fcedbfa74e011065a2a409e4334af_1,0,"['eTenders', 'Tender']",[]
IE_7054e213d32952fffba118482f722012aa7b3bbf5c713142d39fc36bb3f7ca32_1,0,[],[]
IE_e160f0263b23c22d2b73f38630581bcd11c2358bba96fd719299b814590cbfdc_1,1,['The Children’s University Hospital'],['Dublin']
IE_7b3e7b072f1d23af9199132ca10cdbd8a7b6dc4ea9a053081a07f0369ab7268e_1,1,['the Network Surveys'],"['Mountcharles', 'Ballybofey-Stranorlar', 'Kilmacrennan', 'Carrigart', 'Ramelton', 'Milford', 'Buncrana', 'County Donegal']"
IE_340298541e9f7cfdf65ab9ce31a77ba9df0d447d8303282bb2bb847c97501d4a_1,0,[],[]
IE_c615b2d2388b4f4d26733fa24ec4d91ee018fe89627127a2af5b4e0d8d27f522_1,1,"['WCDP', 'a Traditional Stonewall Building Training Programme']",['West Cork']
IE_29e67328365803522fb5f3ab2b862c917c3052d782bb91bb06eae8f72f70fe45_1,1,['eTenders'],"['Avondhu Blackwater', 'North Cork']"
IE_31d5fb88666b34426684b10ffae70764b8d9138ccd7f7b20c35d6b03eb7eb4dd_1,0,['eTenders'],[]
IE_6a7a66a56c9dbd0c3a9d6e7d7e63344f7cf1a8e1eb022d2061f9c821a6844795_1,1,[],['Roscommon']
EU_56f436f7fc6c3da7ad91e87ff00a896b523f916d2a067a8e5c1e40009b8c35cf_1,0,"['UCD', 'eTenders', 'awarding authority']",[]
IE_0f5d39b122ee1fdc09aa0f49f719118a02b8aae5f60e323c94a69f9f531b6218_1,1,"['RFT', 'the South East Micro Skillnet', 'South East Micro Skillnet']",['the South East']
IE_b5036d16906cd9f8c28a5a4e357f0d0a058240858184e3fc6337ce7fad5136ff_1,1,[],['Dublin']
IE_ea2d08bd5b9336cd8ee24707c673df2d2cbb5c63484c15232b25ed35e5028720_1,1,"['Media Planning and Buying Services', 'PHD Media (Ireland) Ltd']","['Dublin', 'Clonskeagh']"
IE_b7dcb36e471980281a59bc2bf0bf429a9b057df89042060031746788e4784032_1,0,"['Vocational Education Committees).The', 'eTenders', 'The Training and Employment Authority', 'Foras Áiseanna Saothair', 'a Wind Turbine Maintenance Technician Course', 'SOLAS', 'Education and Training Boards', 'FÁS.The', 'FÁS']",[]
IE_6ac354b75f6894010279bc27f3ca5d5b9ec86eefc9ddc7b0ae9456544edab043_1,1,['eTenders'],['Ballina']
IE_47c2070d0ee8009c811533e26da1edcd2b6c5c7920b1918fb4c2e4af26c0176a_1,1,['eTenders'],"['Teagasc', 'Moorepark']"
IE_07ec3b217eb59e72f79a8dc63f722153295d89915c652810645265abef494eb4_1,1,"['eTenders', 'Monaghan Fire Authority']",['the Republic of Ireland']
IE_07a3291e2afdd076684737b4c7b2669356ed8ffc3fbaeccffbab098efe1e0d59_1,0,['IBTS'],[]
IE_db24cbbdf227cea331366b2b3aaf1fe60e2a88dfbe26bf3619aa7c34795c0efd_1,1,"['eTenders', 'Contractor', 'Holy Family Senior National School']","['Co. Dublin', 'Swords']"
IE_1643da25829a183a9be3a1a4478d4ecaf767d7435fd089428835b41cf79d3220_1,0,"['eTenders', 'The Resource Use Unit']",[]
IE_b9aac902dcfea1c8a61fbff2a3dbe00f610daa62b54988749a6792a88fcdda45_1,1,['REENACAPPUL'],"['BANTRY', 'CO.CORK', 'AHAKISTA']"
IE_ea5b3bca2609140e1e67a0ed26647e9b894ac3036b7a55f31d312d93c1eea906_1,0,['eTenders'],[]
IE_b9bde633860bf3d06e23c74fbfcae6dc8814fed445a3822ada413463c9a2830c_1,0,['eTenders'],[]
IE_fbd308eb8091a873fffb29e266b60f86e0f3358453393e61eab06bff00fde6ee_1,1,[],['Kerdiffstown']
IE_7e124e9ab87fddaf5bcd6cb23ef55beb10b79f754667ebf8f6832faff0c397b2_1,1,['eTenders'],"['Co.', 'Tullamore', 'Offaly']"
IE_bfaad22e44c27f169a399a5cfae0b4d2dd1615898c019fcef06c114cd3114c97_1,0,[],[]
IE_e78988dcd600bc45de3174c2f075e8ad3c2eb37c3c6560ab8e735185c54bb51a_1,0,['eTenders'],[]
IE_f4e8f8b3696d784db9ca54344165e720e0457559ccba4805350902e0d5d751a3_1,0,['Engineering Consultant Services for Dodder Flood Alleviation Works'],[]
IE_c45dcf14c84fcdb084604e0d239cfdb9c8b3ee444af213f118d7061e4f31e047_1,1,"['the School of Physics', 'National University of Ireland']",['Galway']
IE_58115df933cbc2ff4cd77854604cad9c468cc15df98f7b2635762dd3c1e6defb_1,0,[],[]
IE_cdb94c93c44e32173b88d68f672404686382ebea6c5270e008a57c0e68f58d31_1,0,"['eTenders', 'LEADER']",[]
IE_00d0d95b6d14586fc2a366b2ca7d7bdec24ef50014dfa9d6f8575fd010e1c64a_1,0,['NUI Galway'],[]
IE_d2fdbe9dc3320527543fae698fe8a86f854a28cdec42f82b7ff4b76c1e5ff7ae_1,1,['ITT'],"['France', 'Benelux']"
IE_640544f78f6ed68a2ca392ab46a727fac432ce7445eabc1dd167c35a51deaf68_1,0,"['RPA', 'the Central Bank of Ireland', 'the Luas Operations']",[]
IE_08bdb82cc8e882ec2f8cd801c50a01756ba5c08a31d8c1f4ef22d44c92895e03_1,0,[],[]
IE_b8016a78cf8fdee07d3e6b04b7a2d42f1688fc39ccf37b7b2188982b9ded2854_1,0,[],[]
IE_65504e094ae7b854fcb517ee482ec7a33413c8af2f28c607b3aa44dae553b7f4_1,0,[],[]
IE_fed9c21caebb133af1eee9569d3357bfee8350ec9fc8467d51011789c18c4a58_1,1,"['eTenders', 'Waste Reclamation Facility', 'EU']",['South East']
IE_85ba31a9316eb0c09062b4b85c014c9e7f5556dbf5178c7476c4fa1985e099ec_1,1,"['Peter O Brien & Sons (Landscaping) ltd', 'The Adelaide & Meath Hospital', ""the National Children's Hospital""]",['Dublin']
IE_e2e579b156e89cd811d834ebcea6bb50e59cc1ebefe678d13083bfcc3ef0189e_1,0,[],[]
IE_f8efbf50eb3d9939c75dc6318f5247a2f21c05a5466908f24293caa01fc9100c_1,1,['eTenders'],['KilkennyNOTE']
IE_db3eea580e6d9f72e6e312ec7aef41ca9e546a03ad5f6f7f077286d1370b5ab3_1,0,[],[]
IE_2743545bd6c0306ece4ffdd93c50ac0a597b735b00db9042bc18d0001f41a168_1,1,[],['South East Region']
IE_dd457791cfd950a1f49394879a5a6133fddfe95ecb48057cc1638cb41c2179b8_1,0,"['Blackrock Advisors (UK', 'Citigroup Global Markets', 'Russell Implementation Services Limited', 'the National Pensions Reserve Fund', 'The National Treasury Management Agency']",[]
